index,target
27198749,5223
26713879,5223
238328066,5223
292499791,5223
39376203,5223
168656334,5223
38162325,5223
39125315,5223
169468049,5223
114584529,5223
54467940,5223
351355029,5223
28462340,5223
29403222,5223
327217979,5223
114234018,5223
128590998,5223
129245887,5223
92961500,5223
37724929,5223
327151440,5223
262731219,5223
250603549,5223
292250379,5223
102284102,5223
38814892,5223
237886845,5223
126601340,5223
28158957,5223
32260550,5223
26795463,5223
34127120,5223
111119162,5223
171201612,5223
26727235,5223
105808761,5223
27920426,5223
207580330,5223
27096273,5223
35519908,5223
37356215,5223
169951360,5223
169852308,5223
209848489,5223
169103071,5223
37552062,5223
66094424,5223
211746899,5223
91475957,5223
218146172,5223
361594834,5223
326084855,5223
257318035,5223
29283835,5223
169195384,5223
114739075,5223
292482026,5223
34212693,5223
112401566,5223
34904284,5223
169199437,5223
37615625,5223
199621527,5223
31164122,5223
30097525,5223
354662661,5223
211849846,5223
38168766,5223
170574365,5223
166864881,5223
353494388,5223
28733968,5223
255678638,5223
261391118,5223
353620261,5223
32314139,5223
26840600,5223
34610923,5223
327272719,5223
105145379,5223
29011907,5223
27398344,5223
34131890,5223
250486993,5223
27862480,5223
37105921,5223
33575667,5223
128218904,5223
183726038,5223
39255602,5223
37148560,5223
126528243,5223
66025671,5223
38461995,5223
114048552,5223
33417135,5223
126673332,5223
125766533,5223
102215188,5223
180427082,5223
101861578,5223
31957578,5223
39149198,5223
353283018,5223
178235556,5223
180502281,5223
104900987,5223
38114439,5223
33112375,5223
37012622,5223
26919076,5223
27363026,5223
185119304,5223
114350031,5223
27306724,5223
30552925,5223
182604186,5223
65608477,5223
259592331,5223
36963286,5223
208887892,5223
36212189,5223
113674229,5223
39214124,5223
327724428,5223
33546081,5223
169634766,5223
169735867,5223
128610148,5223
28564107,5223
176453283,5223
170762045,5223
37960577,5223
169483303,5223
32748447,5223
176888293,5223
27992987,5223
184168935,5223
101763218,5223
278180805,5223
202611623,5223
178026196,5223
33045556,5223
177789434,5223
327923813,5223
35538420,5223
126635873,5223
207651607,5223
37044122,5223
31473473,5223
110376591,5223
102179168,5223
37424272,5223
328215632,5223
268416903,5223
101544573,5223
111794894,5223
183226595,5223
39019858,5223
165528285,5223
238602546,5223
37350270,5223
291344632,5223
29031922,5223
114566916,5223
128716042,5223
36342343,5223
105823043,5223
31498462,5223
37252075,5223
126308012,5223
180663135,5223
218377687,5223
37866845,5223
35523869,5223
220233302,5223
28171889,5223
91277331,5223
91791822,5223
32305643,5223
278880426,5223
34813260,5223
207622736,5223
34014722,5223
258604628,5223
38747597,5223
29818915,5223
238333836,5223
279008017,5223
27364319,5223
178172981,5223
102077885,5223
27448090,5223
65582488,5223
361182364,5223
349496386,5223
39268920,5223
28470322,5223
168281555,5223
165602299,5223
280123014,5223
315309114,5223
29049518,5223
38089164,5223
202343783,5223
37901729,5223
36262255,5223
278102958,5223
33773853,5223
32726702,5223
29366096,5223
181165159,5223
34995219,5223
38526274,5223
92961057,5223
29175089,5223
165611561,5223
30321550,5223
38274748,5223
39261332,5223
37532365,5223
207980259,5223
261115982,5223
28380945,5223
31677876,5223
180084174,5223
36640374,5223
41756769,5223
278884985,5223
360584073,5223
54178071,5223
113577226,5223
33884299,5223
30681884,5223
127914534,5223
177320253,5223
361682089,5223
28727779,5223
32318969,5223
102296740,5223
211286238,5223
34688890,5223
32652436,5223
33878256,5223
170963840,5223
356125090,5223
32798724,5223
173314789,5223
38137823,5223
38371740,5223
65653432,5223
126798528,5223
106068225,5223
291422690,5223
36190022,5223
180787935,5223
200226817,5223
29624966,5223
324909448,5223
26574190,5223
31968815,5223
54191339,5223
101918180,5223
314994027,5223
29915991,5223
32502857,5223
128795779,5223
185764154,5223
50118509,5223
170542802,5223
78814495,5223
169947197,5223
112886237,5223
32326999,5223
34887512,5223
126340705,5223
211440201,5223
34885150,5223
250447158,5223
34421858,5223
32645124,5223
280328729,5223
352515777,5223
327783765,5223
32187698,5223
114162453,5223
126134383,5223
40083134,5223
165658260,5223
278862687,5223
356055465,5223
114478485,5223
101864466,5223
113144971,5223
126346802,5223
31177232,5223
39450145,5223
26975112,5223
30721306,5223
165900145,5223
202444972,5223
28365293,5223
165567929,5223
104794960,5223
363094356,5223
280840769,5223
29004578,5223
66325675,5223
124522513,5223
112901626,5223
37547956,5223
30866298,5223
31668274,5223
54506976,5223
362135956,5223
38803172,5223
38186102,5223
36823290,5223
66173184,5223
328307519,5223
27454426,5223
326941222,5223
37532428,5223
208657503,5223
28189690,5223
50212584,5223
30429604,5223
326091369,5223
38232303,5223
39302601,5223
101538180,5223
101859964,5223
33454621,5223
36769595,5223
54933332,5223
54298077,5223
35434192,5223
38705617,5223
113097144,5223
180112448,5223
38096939,5223
37677110,5223
176673048,5223
291092510,5223
208417132,5223
34594068,5223
66268772,5223
54736522,5223
34407588,5223
37613536,5223
37234473,5223
212021260,5223
324664895,5223
32306531,5223
362141765,5223
250359500,5223
202642513,5223
38428778,5223
31110262,5223
268195146,5223
33672777,5223
291162505,5223
280100053,5223
249914141,5223
29024935,5223
170557262,5223
53326602,5223
237501171,5223
37489316,5223
169871871,5223
54703947,5223
30224397,5223
207673491,5223
258226683,5223
179215036,5223
179884222,5223
38139414,5223
37526635,5223
34536832,5223
66033894,5223
179871475,5223
91767756,5223
39327063,5223
111236241,5223
326282466,5223
328275898,5223
202591095,5223
27754930,5223
33594209,5223
54451702,5223
170876203,5223
37713621,5223
291608634,5223
31679492,5223
277503556,5223
181593042,5223
38537404,5223
278089895,5223
92121338,5223
33683747,5223
327820788,5223
34420730,5223
384328210,5223
27001599,5223
36061183,5223
27471181,5223
30444071,5223
179203553,5223
66208591,5223
126535520,5223
110451873,5223
176667209,5223
220391350,5223
328020016,5223
32259215,5223
31355704,5223
127500607,5223
29285115,5223
39074338,5223
179344895,5223
39642048,5223
218729581,5223
32275441,5223
126424746,5223
39085702,5223
202594404,5223
32125162,5223
327668859,5223
291931046,5223
35076973,5223
36009365,5223
35495732,5223
127414308,5223
111444552,5223
32029027,5223
180328784,5223
50709900,5223
218057123,5223
34965058,5223
104929997,5223
211370010,5223
33860776,5223
34834303,5223
184277815,5223
32086501,5223
66325725,5223
38922741,5223
355934346,5223
37205059,5223
39063923,5223
32881864,5223
362231124,5223
38920912,5223
46869856,5223
392937027,5223
126044827,5223
112686567,5223
169640274,5223
32689253,5223
113050278,5223
110213281,5223
328114612,5223
31742399,5223
91664643,5223
32702480,5223
260193294,5223
38798050,5223
124324146,5223
37440868,5223
27105001,5223
92310500,5223
37939279,5223
250537773,5223
34515212,5223
200975341,5223
27119048,5223
34429128,5223
31569365,5223
110854289,5223
278554202,5223
129018748,5223
38574292,5223
279712980,5223
32594495,5223
126109801,5223
34504470,5223
54211115,5223
38861684,5223
32996927,5223
110690207,5223
170780374,5223
33826816,5223
66072142,5223
169108712,5223
27735283,5223
39079505,5223
38778242,5223
27761823,5223
36790747,5223
33726843,5223
170688300,5223
351906810,5223
31500066,5223
170848709,5223
317362976,5223
110268206,5223
327038222,5223
33825634,5223
176678921,5223
356062990,5223
102341404,5223
183598559,5223
114134251,5223
36792560,5223
170275838,5223
28697366,5223
128682403,5223
26509659,5223
33598540,5223
170523837,5223
38508160,5223
28569528,5223
114724453,5223
362036779,5223
27121550,5223
165641881,5223
38540601,5223
313919435,5223
28214491,5223
37631060,5223
169094330,5223
38781888,5223
177716927,5223
29024983,5223
259463903,5223
38237561,5223
38964282,5223
220437687,5223
171411569,5223
91362980,5223
29389137,5223
169227088,5223
179937701,5223
32667362,5223
169024266,5223
33559075,5223
31392944,5223
169750061,5223
36307606,5223
250640134,5223
28016444,5223
31343024,5223
35126936,5223
343207447,5223
32686029,5223
53305846,5223
111131689,5223
352114662,5223
35217802,5223
291729644,5223
168883466,5223
326443977,5223
30784659,5223
39456439,5223
250532584,5223
125655605,5223
66075670,5223
250601108,5223
104728377,5223
267458542,5223
278661314,5223
33879666,5223
47929938,5223
169832654,5223
39189799,5223
126164526,5223
32496709,5223
111586126,5223
35613259,5223
128908035,5223
292130980,5223
177281675,5223
34915000,5223
262531073,5223
30040852,5223
38150621,5223
169771475,5223
126375834,5223
354470490,5223
35882015,5223
179274068,5223
128714714,5223
202269349,5223
38485612,5223
170049691,5223
37037309,5223
31696584,5223
32985040,5223
328041531,5223
27203833,5223
183303580,5223
91460921,5223
111966023,5223
27475106,5223
383930048,5223
37717234,5223
178178428,5223
114289705,5223
180620447,5223
27911658,5223
170271542,5223
169295849,5223
27739846,5223
37571654,5223
173254765,5223
159174127,5223
250406224,5223
180272969,5223
37187516,5223
101804553,5223
93196470,5223
126108732,5223
34333465,5223
128975770,5223
123246797,5223
35930700,5223
36979646,5223
33029939,5223
38564716,5223
65643450,5223
31653800,5223
168117202,5223
37818908,5223
179164668,5223
104761572,5223
37467256,5223
111609527,5223
38452222,5223
66058318,5223
183950372,5223
31324417,5223
31847677,5223
355467204,5223
105650316,5223
32163340,5223
38077941,5223
170137030,5223
39619137,5223
27062373,5223
37244505,5223
38019744,5223
29084343,5223
342178557,5223
34254843,5223
169323880,5223
317652013,5223
114413556,5223
127004510,5223
360587166,5223
31109916,5223
38564257,5223
39390068,5223
363957093,5223
34602677,5223
179528063,5223
362066093,5223
35099170,5223
78841934,5223
37228054,5223
202166844,5223
27623173,5223
180067070,5223
39267625,5223
27917788,5223
128614622,5223
66050267,5223
30455933,5223
28393808,5223
27184766,5223
92883875,5223
26894899,5223
110104426,5223
32894751,5223
352291849,5223
31702273,5223
173704146,5223
114993149,5223
180098796,5223
46845722,5223
182726220,5223
27220655,5223
201225960,5223
38718955,5223
268377367,5223
27086721,5223
353409535,5223
53057408,5223
38524097,5223
32690427,5223
39095674,5223
66381727,5223
31465453,5223
324245015,5223
114157718,5223
112020136,5223
66082621,5223
168124290,5223
279469840,5223
219947626,5223
211238157,5223
237414908,5223
250388602,5223
92701778,5223
93139646,5223
208614137,5223
202161701,5223
35415611,5223
279330171,5223
170360462,5223
27769898,5223
38629444,5223
38072398,5223
128693692,5223
261107445,5223
39548082,5223
34134811,5223
42716958,5223
201869475,5223
128660349,5223
112707467,5223
128829564,5223
28202378,5223
30881528,5223
38332397,5223
179193868,5223
27175878,5223
26601775,5223
32203688,5223
114910495,5223
36250061,5223
381286566,5223
126043146,5223
169002038,5223
128366472,5223
249980041,5223
38575574,5223
179525380,5223
27194626,5223
36492013,5223
261978822,5223
27795271,5223
169222057,5223
31039558,5223
218560593,5223
54084906,5223
26797103,5223
259576630,5223
26593100,5223
66138723,5223
169720158,5223
30086883,5223
114767965,5223
362221052,5223
66222680,5223
37536232,5223
326079155,5223
170149322,5223
238157371,5223
114206677,5223
36557161,5223
170498984,5223
212080392,5223
66085625,5223
28227862,5223
128879750,5223
37665734,5223
102112610,5223
32186840,5223
278576882,5223
66316790,5223
126158965,5223
39277820,5223
37083660,5223
29073876,5223
126719454,5223
37682034,5223
38271562,5223
183876505,5223
255787962,5223
180039519,5223
32918782,5223
327991661,5223
30266788,5223
363122654,5223
127133364,5223
291783696,5223
27038998,5223
37279625,5223
30577630,5223
28018183,5223
32541762,5223
28522711,5223
313193550,5223
37294433,5223
179326325,5223
35228415,5223
66033381,5223
342847589,5223
50719013,5223
33380385,5223
114196758,5223
65630071,5223
208151831,5223
114166880,5223
126461583,5223
238352090,5223
180263972,5223
38754531,5223
114281265,5223
93207607,5223
167692180,5223
181098498,5223
114801021,5223
54438435,5223
179120236,5223
208318269,5223
178107567,5223
113854565,5223
291402428,5223
33499037,5223
168430128,5223
65538920,5223
126482779,5223
29048322,5223
218068162,5223
27271606,5223
180545974,5223
352298419,5223
28492967,5223
112001283,5223
280167593,5223
33278154,5223
29847426,5223
129274602,5223
91171877,5223
112171415,5223
169512840,5223
31665953,5223
110950678,5223
37941780,5223
353102805,5223
170045435,5223
38501027,5223
238428601,5223
54197359,5223
54300140,5223
218441226,5223
27693411,5223
87522934,5223
39426007,5223
250597116,5223
29040660,5223
126108042,5223
39648976,5223
55012176,5223
211348423,5223
29428644,5223
179324374,5223
39020930,5223
179512211,5223
129370448,5223
165654984,5223
37301199,5223
93055886,5223
259457076,5223
278017763,5223
65580988,5223
101969284,5223
271601551,5223
169301651,5223
38248667,5223
327890039,5223
278328218,5223
126384246,5223
261158274,5223
39463701,5223
66039349,5223
177763064,5223
255925881,5223
128011482,5223
92658872,5223
27740294,5223
39510685,5223
113458988,5223
169662792,5223
218397036,5223
169117347,5223
28882241,5223
91454553,5223
37146815,5223
27832557,5223
26885578,5223
177831712,5223
37879310,5223
179775634,5223
34331426,5223
249958438,5223
27329205,5223
208558541,5223
169414699,5223
27973758,5223
237501571,5223
327020459,5223
113520110,5223
50782674,5223
182274925,5223
35864343,5223
169145810,5223
32444517,5223
36264841,5223
114290211,5223
29671691,5223
170890627,5223
28702977,5223
37738050,5223
169831297,5223
29219964,5223
291092735,5223
125899534,5223
128609238,5223
32073163,5223
36994179,5223
179238722,5223
26773470,5223
317398430,5223
26866030,5223
180751384,5223
179199678,5223
34981077,5223
33811560,5223
36986981,5223
114504223,5223
168145523,5223
201996773,5223
29551575,5223
328277380,5223
123312809,5223
34772137,5223
32047118,5223
312360238,5223
177871529,5223
104685106,5223
39359992,5223
179110420,5223
30340071,5223
30555660,5223
126850728,5223
250142579,5223
38519342,5223
92661149,5223
54542755,5223
92914712,5223
39415795,5223
66171371,5223
177358380,5223
354796284,5223
30468727,5223
126451963,5223
128755595,5223
30112296,5223
92919250,5223
291162384,5223
126018221,5223
33038400,5223
343058536,5223
31362690,5223
54429194,5223
